date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Next_Day_AQI,temperature_2m,relative_humidity_2m,wind_speed_10m
2022-06-28,51,28.05,55.08,42.33,58.14,0.54,48.45,59.0,26.82033333,87.68689463,16.32137496
2022-06-29,59,32.45,63.72,48.97,67.26,0.62,56.05,58.0,26.83283333,86.88200625,17.33907613
2022-06-30,58,31.9,62.64,48.14,66.12,0.61,55.1,204.0,26.50366667,88.91022992,22.07938817
2022-01-07,204,112.2,220.32,169.32,232.56,2.14,193.8,181.0,26.53075,88.38234504,18.05238554
2022-02-07,181,99.55,195.48,150.23,206.34,1.9,171.95,170.0,26.66825,88.06706888,16.1161365
2022-03-07,170,93.5,183.6,141.1,193.8,1.79,161.5,104.0,26.86408333,88.04117583,14.80183906
2022-04-07,104,57.2,112.32,86.32,118.56,1.09,98.8,189.0,26.33491667,89.57992383,14.14957129
2022-05-07,189,103.95,204.12,156.87,215.46,1.98,179.55,71.0,25.75158333,91.7334555,15.04542754
2022-06-07,71,39.05,76.68,58.93,80.94,0.75,67.45,56.0,26.27033333,88.90656217,15.57610781
2022-07-07,56,30.8,60.48,46.48,63.84,0.59,53.2,51.0,26.40575,88.45882604,17.08095725
2022-08-07,51,28.05,55.08,42.33,58.14,0.54,48.45,69.0,26.18075,89.47079854,16.808715
2022-09-07,69,37.95,74.52,57.27,78.66,0.72,65.55,70.0,25.95991667,90.65971963,17.24010138
2022-10-07,70,38.5,75.6,58.1,79.8,0.74,66.5,146.0,25.937,90.39015517,17.58288794
2022-11-07,146,80.3,157.68,121.18,166.44,1.53,138.7,271.0,26.29533333,88.69916108,19.03387733
2022-12-07,271,149.05,292.68,224.93,308.94,2.85,257.45,62.0,26.60783333,85.97318425,21.56741529
2022-07-13,62,34.1,66.96,51.46,70.68,0.65,58.9,53.0,25.43283333,91.175634,16.66077833
2022-07-14,53,29.15,57.24,43.99,60.42,0.56,50.35,56.0,25.12658333,91.01604996,16.14905608
2022-07-15,56,30.8,60.48,46.48,63.84,0.59,53.2,62.0,25.03491667,91.48446812,18.82314338
2022-07-16,62,34.1,66.96,51.46,70.68,0.65,58.9,64.0,24.962,91.47777096,18.35830779
2022-07-17,64,35.2,69.12,53.12,72.96,0.67,60.8,85.0,25.39116667,90.31962038,24.051655
2022-07-18,85,46.75,91.8,70.55,96.9,0.89,80.75,83.0,25.79533333,89.870724,28.11791883
2022-07-19,83,45.65,89.64,68.89,94.62,0.87,78.85,58.0,26.5745,85.69035517,28.34484292
2022-07-20,58,31.9,62.64,48.14,66.12,0.61,55.1,63.0,26.79325,86.16706858,25.35001338
2022-07-21,63,34.65,68.04,52.29,71.82,0.66,59.85,63.0,26.98908333,85.198812,17.70900571
2022-07-22,63,34.65,68.04,52.29,71.82,0.66,59.85,60.0,25.35158333,90.99765579,14.977197
2022-07-23,60,33.0,64.8,49.8,68.4,0.63,57.0,48.0,25.7245,89.55406563,13.63118542
2022-07-24,48,26.4,51.84,39.84,54.72,0.5,45.6,49.0,26.45158333,85.75895817,13.55111173
2022-07-25,49,26.95,52.92,40.67,55.86,0.51,46.55,50.0,26.59533333,84.78570063,12.62726079
2022-07-26,50,27.5,54.0,41.5,57.0,0.53,47.5,67.0,27.03908333,82.607703,12.86348353
2022-07-27,67,36.85,72.36,55.61,76.38,0.7,63.65,73.0,25.7245,89.32219717,13.800344
2022-07-28,73,40.15,78.84,60.59,83.22,0.77,69.35,81.0,25.72658333,89.21051667,14.69779879
2022-07-29,81,44.55,87.48,67.23,92.34,0.85,76.95,71.0,26.56825,85.74056962,13.01504556
2022-07-30,71,39.05,76.68,58.93,80.94,0.75,67.45,74.0,26.35783333,87.20804229,9.186570325
2022-07-31,74,40.7,79.92,61.42,84.36,0.78,70.3,134.0,26.587,86.37121583,5.296487908
2022-01-08,134,73.7,144.72,111.22,152.76,1.41,127.3,116.0,27.2745,86.35448554,8.181070313
2022-02-08,116,63.8,125.28,96.28,132.24,1.22,110.2,204.0,27.44741667,86.47459775,8.929515779
2022-03-08,204,112.2,220.32,169.32,232.56,2.14,193.8,106.0,27.58075,83.58002004,9.033574113
2022-04-08,106,58.3,114.48,87.98,120.84,1.11,100.7,169.0,27.55783333,83.82216446,10.42767282
2022-05-08,169,92.95,182.52,140.27,192.66,1.77,160.55,70.0,27.39533333,82.87070108,10.05915656
2022-06-08,70,38.5,75.6,58.1,79.8,0.74,66.5,68.0,27.38075,83.27618329,8.412497229
2022-07-08,68,37.4,73.44,56.44,77.52,0.71,64.6,48.0,27.25158333,85.247902,7.469898013
2022-08-08,48,26.4,51.84,39.84,54.72,0.5,45.6,62.0,27.27866667,86.67896512,5.606741132
2022-09-08,62,34.1,66.96,51.46,70.68,0.65,58.9,67.0,26.15991667,90.58093221,8.210006367
2022-10-08,67,36.85,72.36,55.61,76.38,0.7,63.65,168.0,26.33075,89.42274358,10.05391281
2022-11-08,168,92.4,181.44,139.44,191.52,1.76,159.6,255.0,26.41616667,89.96146129,9.3192073
2022-12-08,255,140.25,275.4,211.65,290.7,2.68,242.25,45.0,26.46408333,89.23036475,16.388717
2022-08-13,45,24.75,48.6,37.35,51.3,0.47,42.75,68.0,26.09533333,88.40716796,29.828497
2022-08-14,68,37.4,73.44,56.44,77.52,0.71,64.6,79.0,26.29325,87.98989879,30.908057
2022-08-15,79,43.45,85.32,65.57,90.06,0.83,75.05,80.0,26.59533333,85.37271588,32.9810265
2022-08-16,80,44.0,86.4,66.4,91.2,0.84,76.0,67.0,26.53283333,83.93134375,31.47524442
2022-08-17,67,36.85,72.36,55.61,76.38,0.7,63.65,55.0,26.787,83.18342675,25.63130838
2022-08-18,55,30.25,59.4,45.65,62.7,0.58,52.25,57.0,26.88283333,81.529695,24.95903704
2022-08-19,57,31.35,61.56,47.31,64.98,0.6,54.15,55.0,25.8245,88.34935588,20.83381754
2022-08-20,55,30.25,59.4,45.65,62.7,0.58,52.25,57.0,25.70158333,88.65911542,26.09142187
2022-08-21,57,31.35,61.56,47.31,64.98,0.6,54.15,58.0,26.18491667,85.74943625,23.70916933
2022-08-22,58,31.9,62.64,48.14,66.12,0.61,55.1,53.0,26.637,83.01849763,20.89669417
2022-08-23,53,29.15,57.24,43.99,60.42,0.56,50.35,53.0,26.212,86.002247,17.63410383
2022-08-24,53,29.15,57.24,43.99,60.42,0.56,50.35,72.0,26.437,86.10990454,16.51543079
2022-08-25,72,39.6,77.76,59.76,82.08,0.76,68.4,64.0,26.50991667,84.88717192,17.40525463
2022-08-26,64,35.2,69.12,53.12,72.96,0.67,60.8,74.0,26.25991667,86.31140808,19.87463608
2022-08-27,74,40.7,79.92,61.42,84.36,0.78,70.3,71.0,26.28075,85.98516179,20.22780729
2022-08-28,71,39.05,76.68,58.93,80.94,0.75,67.45,68.0,26.22658333,85.69265354,15.97492142
2022-08-29,68,37.4,73.44,56.44,77.52,0.71,64.6,88.0,25.96408333,86.75974846,10.59770568
2022-08-30,88,48.4,95.04,73.04,100.32,0.92,83.6,81.0,26.31408333,84.77081846,8.5368773
2022-08-31,81,44.55,87.48,67.23,92.34,0.85,76.95,88.0,26.41825,83.64885542,8.726834425
2022-01-09,88,48.4,95.04,73.04,100.32,0.92,83.6,103.0,26.33491667,85.59021783,8.126577696
2022-02-09,103,56.65,111.24,85.49,117.42,1.08,97.85,210.0,26.64741667,85.61752625,7.990081225
2022-03-09,210,115.5,226.8,174.3,239.4,2.21,199.5,81.0,27.43491667,85.53170883,10.4850713
2022-04-09,81,44.55,87.48,67.23,92.34,0.85,76.95,117.0,27.2995,88.13154204,8.308500396
2022-05-09,117,64.35,126.36,97.11,133.38,1.23,111.15,56.0,26.92241667,87.67173663,5.838176125
2022-06-09,56,30.8,60.48,46.48,63.84,0.59,53.2,68.0,27.5495,86.72690879,7.568340921
2022-07-09,68,37.4,73.44,56.44,77.52,0.71,64.6,45.0,27.95575,86.23199392,8.983301983
2022-08-09,45,24.75,48.6,37.35,51.3,0.47,42.75,72.0,27.07033333,88.12203788,7.846175362
2022-09-09,72,39.6,77.76,59.76,82.08,0.76,68.4,64.0,27.32658333,83.18998363,8.874007096
2022-10-09,64,35.2,69.12,53.12,72.96,0.67,60.8,192.0,27.22033333,85.4805335,6.893417721
2022-11-09,192,105.6,207.36,159.36,218.88,2.02,182.4,190.0,27.05366667,88.19397838,7.77667915
2022-12-09,190,104.5,205.2,157.7,216.6,2.0,180.5,62.0,26.66825,90.40756975,7.03212425
2022-09-13,62,34.1,66.96,51.46,70.68,0.65,58.9,53.0,27.1745,87.50153892,7.0647688
2022-09-14,53,29.15,57.24,43.99,60.42,0.56,50.35,51.0,26.94116667,88.6392655,6.20540855
2022-09-15,51,28.05,55.08,42.33,58.14,0.54,48.45,50.0,26.60575,88.03779954,6.033242
2022-09-16,50,27.5,54.0,41.5,57.0,0.53,47.5,46.0,26.47866667,89.26203542,8.843029004
2022-09-17,46,25.3,49.68,38.18,52.44,0.48,43.7,39.0,26.14116667,89.8366035,17.97054894
2022-09-18,39,21.45,42.12,32.37,44.46,0.41,37.05,46.0,26.19116667,88.99437871,22.39098133
2022-09-19,46,25.3,49.68,38.18,52.44,0.48,43.7,61.0,26.27658333,88.32360954,25.14093162
2022-09-20,61,33.55,65.88,50.63,69.54,0.64,57.95,54.0,25.47033333,91.23789313,16.09076331
2022-09-21,54,29.7,58.32,44.82,61.56,0.57,51.3,50.0,25.462,89.48007154,13.14458987
2022-09-22,50,27.5,54.0,41.5,57.0,0.53,47.5,60.0,25.10575,90.41803792,8.495623308
2022-09-23,60,33.0,64.8,49.8,68.4,0.63,57.0,49.0,26.02033333,82.46177804,8.2493838
2022-09-24,49,26.95,52.92,40.67,55.86,0.51,46.55,54.0,25.27866667,88.02728425,5.618845221
2022-09-25,54,29.7,58.32,44.82,61.56,0.57,51.3,58.0,25.42033333,87.75412988,6.476414708
2022-09-26,58,31.9,62.64,48.14,66.12,0.61,55.1,67.0,25.06408333,89.29624542,7.692587392
2022-09-27,67,36.85,72.36,55.61,76.38,0.7,63.65,67.0,25.987,83.43274692,11.74393034
2022-09-28,67,36.85,72.36,55.61,76.38,0.7,63.65,70.0,25.56825,87.50859367,10.07930333
2022-09-29,70,38.5,75.6,58.1,79.8,0.74,66.5,70.0,25.92033333,85.57703725,6.997521279
2022-09-30,70,38.5,75.6,58.1,79.8,0.74,66.5,74.0,25.71825,86.56462738,6.738709183
2022-01-10,74,40.7,79.92,61.42,84.36,0.78,70.3,138.0,26.19325,85.96861004,6.346410454
2022-02-10,138,75.9,149.04,114.54,157.32,1.45,131.1,206.0,26.13075,87.19289804,7.001116475
2022-03-10,206,113.3,222.48,170.98,234.84,2.16,195.7,74.0,26.22658333,88.49223612,6.792022433
2022-04-10,74,40.7,79.92,61.42,84.36,0.78,70.3,114.0,26.57658333,89.32523221,7.785210504
2022-05-10,114,62.7,123.12,94.62,129.96,1.2,108.3,62.0,26.07033333,88.36485825,7.553283125
2022-06-10,62,34.1,66.96,51.46,70.68,0.65,58.9,65.0,26.35575,87.85207442,7.416964233
2022-07-10,65,35.75,70.2,53.95,74.1,0.68,61.75,46.0,26.512,86.20717833,9.670027033
2022-08-10,46,25.3,49.68,38.18,52.44,0.48,43.7,66.0,27.12658333,86.16264754,10.49580248
2022-09-10,66,36.3,71.28,54.78,75.24,0.69,62.7,72.0,27.39533333,87.88325833,7.8325317
2022-10-10,72,39.6,77.76,59.76,82.08,0.76,68.4,179.0,27.35575,85.26636079,11.39006268
2022-11-10,179,98.45,193.32,148.57,204.06,1.88,170.05,170.0,26.0245,86.43932096,10.95278309
2022-12-10,170,93.5,183.6,141.1,193.8,1.79,161.5,80.0,26.0245,87.43490754,11.29994393
2022-10-13,80,44.0,86.4,66.4,91.2,0.84,76.0,79.0,26.82241667,85.18283842,7.454793775
2022-10-14,79,43.45,85.32,65.57,90.06,0.83,75.05,82.0,26.98908333,86.38129683,6.328806987
2022-10-15,82,45.1,88.56,68.06,93.48,0.86,77.9,107.0,26.60575,88.36578608,6.147612275
2022-10-16,107,58.85,115.56,88.81,121.98,1.12,101.65,99.0,25.94741667,89.69898658,5.189096042
2022-10-17,99,54.45,106.92,82.17,112.86,1.04,94.05,85.0,26.70783333,89.52766946,4.829159829
2022-10-18,85,46.75,91.8,70.55,96.9,0.89,80.75,80.0,26.60158333,86.61236738,5.962964813
2022-10-19,80,44.0,86.4,66.4,91.2,0.84,76.0,87.0,27.737,71.04231608,9.342478162
2022-10-20,87,47.85,93.96,72.21,99.18,0.91,82.65,100.0,27.94116679,71.18381171,11.11500986
2022-10-21,100,55.0,108.0,83.0,114.0,1.05,95.0,82.0,27.0245,84.04828121,8.078512967
2022-10-22,82,45.1,88.56,68.06,93.48,0.86,77.9,123.0,26.23908333,88.1424925,8.001789954
2022-10-23,123,67.65,132.84,102.09,140.22,1.29,116.85,136.0,26.54325,88.66357267,6.056888517
2022-10-24,136,74.8,146.88,112.88,155.04,1.43,129.2,213.0,26.8995,87.40591371,5.443803375
2022-10-25,213,117.15,230.04,176.79,242.82,2.24,202.35,159.0,26.99325,85.43626775,6.859738163
2022-10-26,159,87.45,171.72,131.97,181.26,1.67,151.05,163.0,26.93908333,76.59368392,8.214930779
2022-10-27,163,89.65,176.04,135.29,185.82,1.71,154.85,151.0,25.98908333,67.9912105,8.194442942
2022-10-28,151,83.05,163.08,125.33,172.14,1.59,143.45,144.0,25.74116667,72.67638242,7.342846942
2022-10-29,144,79.2,155.52,119.52,164.16,1.51,136.8,127.0,25.38491667,76.72881333,7.715176308
2022-10-30,127,69.85,137.16,105.41,144.78,1.33,120.65,130.0,25.28075,73.30869538,8.754841529
2022-10-31,130,71.5,140.4,107.9,148.2,1.37,123.5,137.0,25.55158333,71.74788125,7.743183392
2022-01-11,137,75.35,147.96,113.71,156.18,1.44,130.15,159.0,25.55366667,67.25687521,7.880534121
2022-02-11,159,87.45,171.72,131.97,181.26,1.67,151.05,195.0,25.75366667,57.73742567,8.954519008
2022-03-11,195,107.25,210.6,161.85,222.3,2.05,185.25,71.0,25.57866667,61.52799146,9.691872529
2022-04-11,71,39.05,76.68,58.93,80.94,0.75,67.45,118.0,25.63491667,58.97591175,9.56938955
2022-05-11,118,64.9,127.44,97.94,134.52,1.24,112.1,59.0,25.46616667,59.21525937,9.392329463
2022-06-11,59,32.45,63.72,48.97,67.26,0.62,56.05,68.0,25.9495,62.1872705,11.13933316
2022-07-11,68,37.4,73.44,56.44,77.52,0.71,64.6,43.0,25.94325,58.17398463,10.21170594
2022-08-11,43,23.65,46.44,35.69,49.02,0.45,40.85,71.0,26.43700025,53.83613879,10.47650355
2022-09-11,71,39.05,76.68,58.93,80.94,0.75,67.45,67.0,26.2995,57.03208371,8.592106554
2022-10-11,67,36.85,72.36,55.61,76.38,0.7,63.65,158.0,26.09950013,60.41164875,8.861630192
2022-11-11,158,86.9,170.64,131.14,180.12,1.66,150.1,198.0,25.32033333,65.85507458,7.958208142
2022-12-11,198,108.9,213.84,164.34,225.72,2.08,188.1,161.0,26.30575013,61.71895721,9.085674208
2022-11-13,161,88.55,173.88,133.63,183.54,1.69,152.95,178.0,26.18908333,61.36421958,8.853360538
2022-11-14,178,97.9,192.24,147.74,202.92,1.87,169.1,220.0,26.16408346,58.51089629,9.684905917
2022-11-15,220,121.0,237.6,182.6,250.8,2.31,209.0,190.0,26.81408358,53.79859658,11.62799964
2022-11-16,190,104.5,205.2,157.7,216.6,2.0,180.5,167.0,26.65366692,58.17152267,11.98261526
2022-11-17,167,91.85,180.36,138.61,190.38,1.75,158.65,128.0,26.48283333,60.43106725,10.42188766
2022-11-18,128,70.4,138.24,106.24,145.92,1.34,121.6,134.0,26.45575012,67.59174058,8.581065096
2022-11-19,134,73.7,144.72,111.22,152.76,1.41,127.3,143.0,26.1995,67.88178267,8.365758892
2022-11-20,143,78.65,154.44,118.69,163.02,1.5,135.85,138.0,26.30158358,62.69269088,9.3677008
2022-11-21,138,75.9,149.04,114.54,157.32,1.45,131.1,173.0,26.27033346,51.72436021,12.01014177
2022-11-22,173,95.15,186.84,143.59,197.22,1.82,164.35,195.0,25.71825,47.38852725,12.1355882
2022-11-23,195,107.25,210.6,161.85,222.3,2.05,185.25,211.0,25.25366667,47.6807065,11.8525356
2022-11-24,211,116.05,227.88,175.13,240.54,2.22,200.45,231.0,24.17241667,49.13357488,11.00339221
2022-11-25,231,127.05,249.48,191.73,263.34,2.43,219.45,243.0,23.59116667,53.87859879,10.28538753
2022-11-26,243,133.65,262.44,201.69,277.02,2.55,230.85,238.0,24.64325,55.96771642,10.55638347
2022-11-27,238,130.9,257.04,197.54,271.32,2.5,226.1,167.0,25.7495,53.32414646,11.04379633
2022-11-28,167,91.85,180.36,138.61,190.38,1.75,158.65,158.0,25.487,60.96626725,9.398449037
2022-11-29,158,86.9,170.64,131.14,180.12,1.66,150.1,198.0,26.3995,64.04039042,7.893052538
2022-11-30,198,108.9,213.84,164.34,225.72,2.08,188.1,132.0,26.71825013,67.48246663,8.039690246
2022-01-12,132,72.6,142.56,109.56,150.48,1.39,125.4,153.0,26.037,69.52083875,8.549651049
2022-02-12,153,84.15,165.24,126.99,174.42,1.61,145.35,168.0,24.55158333,68.31333546,9.771830467
2022-03-12,168,92.4,181.44,139.44,191.52,1.76,159.6,94.0,25.05575,69.80561504,8.122510404
2022-04-12,94,51.7,101.52,78.02,107.16,0.99,89.3,122.0,25.97658333,66.71000988,8.412838254
2022-05-12,122,67.1,131.76,101.26,139.08,1.28,115.9,55.0,25.72658358,59.65896521,9.107816842
2022-06-12,55,30.25,59.4,45.65,62.7,0.58,52.25,54.0,25.13075,59.81907192,8.66065499
2022-07-12,54,29.7,58.32,44.82,61.56,0.57,51.3,46.0,25.7995,61.72218525,9.519151788
2022-08-12,46,25.3,49.68,38.18,52.44,0.48,43.7,65.0,26.84950013,66.22268958,8.18206615
2022-09-12,65,35.75,70.2,53.95,74.1,0.68,61.75,74.0,26.90158333,69.47533029,8.643269521
2022-10-12,74,40.7,79.92,61.42,84.36,0.78,70.3,156.0,27.02241679,69.07946762,9.554783033
2022-11-12,156,85.8,168.48,129.48,177.84,1.64,148.2,168.0,26.47866667,67.53654804,10.2242453
2022-12-12,168,92.4,181.44,139.44,191.52,1.76,159.6,169.0,25.97658333,59.47072733,11.62735199
2022-12-13,169,92.95,182.52,140.27,192.66,1.77,160.55,127.0,24.00783333,56.24280783,9.703617775
2022-12-14,127,69.85,137.16,105.41,144.78,1.33,120.65,117.0,23.93908333,54.84554517,9.932267929
2022-12-15,117,64.35,126.36,97.11,133.38,1.23,111.15,142.0,25.35783333,57.14769358,9.043031404
2022-12-16,142,78.1,153.36,117.86,161.88,1.49,134.9,152.0,27.15783333,65.23176092,8.5685023
2022-12-17,152,83.6,164.16,126.16,173.28,1.6,144.4,165.0,28.03491704,66.51272504,9.385002392
2022-12-18,165,90.75,178.2,136.95,188.1,1.73,156.75,138.0,27.88491667,68.6760965,9.016614233
2022-12-19,138,75.9,149.04,114.54,157.32,1.45,131.1,161.0,27.29741667,71.36616258,7.571954083
2022-12-20,161,88.55,173.88,133.63,183.54,1.69,152.95,189.0,27.562,67.78278421,9.364395854
2022-12-21,189,103.95,204.12,156.87,215.46,1.98,179.55,242.0,28.01408358,66.33514392,10.00040494
2022-12-22,242,133.1,261.36,200.86,275.88,2.54,229.9,238.0,28.00783333,60.80670775,11.6565437
2022-12-23,238,130.9,257.04,197.54,271.32,2.5,226.1,175.0,26.85575,58.11361117,10.57471158
2022-12-24,175,96.25,189.0,145.25,199.5,1.84,166.25,186.0,25.68283333,60.10999046,9.873497596
2022-12-25,186,102.3,200.88,154.38,212.04,1.95,176.7,198.0,25.187,63.68240117,8.717383553
2022-12-26,198,108.9,213.84,164.34,225.72,2.08,188.1,241.0,25.17241667,67.368662,9.110918167
2022-12-27,241,132.55,260.28,200.03,274.74,2.53,228.95,240.0,24.13283333,59.93079117,12.33849515
2022-12-28,240,132.0,259.2,199.2,273.6,2.52,228.0,238.0,22.387,53.80596083,12.24191006
2022-12-29,238,130.9,257.04,197.54,271.32,2.5,226.1,229.0,21.70158333,67.94844317,7.512627092
2022-12-30,229,125.95,247.32,190.07,261.06,2.4,217.55,222.0,22.01825,72.61967013,9.367798546
2022-12-31,222,122.1,239.76,184.26,253.08,2.33,210.9,147.0,23.57033333,66.95988417,10.56897989
2023-01-01,147,80.85,158.76,122.01,167.58,1.54,139.65,227.0,23.86825,69.00967208,10.51104043
2023-02-01,227,124.85,245.16,188.41,258.78,2.38,215.65,174.0,24.32866667,67.33004288,10.14179373
2023-03-01,174,95.7,187.92,144.42,198.36,1.83,165.3,108.0,24.23908333,66.32304192,10.2743482
2023-04-01,108,59.4,116.64,89.64,123.12,1.13,102.6,74.0,23.35575,64.699129,12.14524026
2023-05-01,74,40.7,79.92,61.42,84.36,0.78,70.3,89.0,21.87658333,69.80297658,11.14052159
2023-06-01,89,48.95,96.12,73.87,101.46,0.93,84.55,67.0,22.78908333,68.25600054,10.8786255
2023-07-01,67,36.85,72.36,55.61,76.38,0.7,63.65,54.0,22.74741667,70.15221708,11.06966994
2023-08-01,54,29.7,58.32,44.82,61.56,0.57,51.3,84.0,23.03283333,71.16158521,9.102911471
2023-09-01,84,46.2,90.72,69.72,95.76,0.88,79.8,87.0,24.25366667,71.25917508,8.082575567
2023-10-01,87,47.85,93.96,72.21,99.18,0.91,82.65,175.0,25.91408333,62.50771087,11.51553927
2023-11-01,175,96.25,189.0,145.25,199.5,1.84,166.25,127.0,26.11200012,64.77530504,10.9001516
2023-12-01,127,69.85,137.16,105.41,144.78,1.33,120.65,134.0,25.23283333,56.27643275,11.26855359
2023-01-13,134,73.7,144.72,111.22,152.76,1.41,127.3,240.0,23.86408333,51.99983163,10.87179337
2023-01-14,240,132.0,259.2,199.2,273.6,2.52,228.0,198.0,23.67033333,51.74447042,9.665132871
2023-01-15,198,108.9,213.84,164.34,225.72,2.08,188.1,214.0,22.18075,63.14515733,9.442651796
2023-01-16,214,117.7,231.12,177.62,243.96,2.25,203.3,236.0,22.81616667,75.432378,10.87940801
2023-01-17,236,129.8,254.88,195.88,269.04,2.48,224.2,264.0,21.70366667,72.90120608,12.27237366
2023-01-18,264,145.2,285.12,219.12,300.96,2.77,250.8,256.0,20.39533331,63.72498275,11.99354195
2023-01-19,256,140.8,276.48,212.48,291.84,2.69,243.2,231.0,20.37241663,71.86139188,10.33228516
2023-01-20,231,127.05,249.48,191.73,263.34,2.43,219.45,175.0,20.24324998,75.77531942,8.888636346
2023-01-21,175,96.25,189.0,145.25,199.5,1.84,166.25,168.0,21.34325,73.70269729,8.426706667
2023-01-22,168,92.4,181.44,139.44,191.52,1.76,159.6,170.0,22.1995,72.14698754,7.260635888
2023-01-23,170,93.5,183.6,141.1,193.8,1.79,161.5,175.0,21.937,73.27255338,8.464203838
2023-01-24,175,96.25,189.0,145.25,199.5,1.84,166.25,209.0,21.98283333,74.11523958,8.823054367
2023-01-25,209,114.95,225.72,173.47,238.26,2.19,198.55,232.0,22.18283333,67.42815583,10.58946435
2023-01-26,232,127.6,250.56,192.56,264.48,2.44,220.4,254.0,21.83491667,55.39042758,12.98341679
2023-01-27,254,139.7,274.32,210.82,289.56,2.67,241.3,244.0,20.95575,58.26021192,13.63709503
2023-01-28,244,134.2,263.52,202.52,278.16,2.56,231.8,176.0,20.87658333,58.34470379,13.46179368
2023-01-29,176,96.8,190.08,146.08,200.64,1.85,167.2,154.0,21.57241667,52.84378012,17.3605165
2023-01-30,154,84.7,166.32,127.82,175.56,1.62,146.3,225.0,22.83283333,61.70050854,13.90020728
2023-01-31,225,123.75,243.0,186.75,256.5,2.36,213.75,188.0,25.01825,69.30686158,9.913152017
2023-01-02,188,103.4,203.04,156.04,214.32,1.97,178.6,180.0,24.60991667,77.69453442,8.701972175
2023-02-02,180,99.0,194.4,149.4,205.2,1.89,171.0,205.0,23.20366667,88.42843613,8.588353896
2023-03-02,205,112.75,221.4,170.15,233.7,2.15,194.75,93.0,23.72241667,74.92469479,14.50640277
2023-04-02,93,51.15,100.44,77.19,106.02,0.98,88.35,78.0,25.53283333,61.68948654,14.76988871
2023-05-02,78,42.9,84.24,64.74,88.92,0.82,74.1,84.0,27.27241679,52.24933079,13.94287903
2023-06-02,84,46.2,90.72,69.72,95.76,0.88,79.8,54.0,26.86200037,52.20974613,14.34542515
2023-07-02,54,29.7,58.32,44.82,61.56,0.57,51.3,58.0,25.20991667,55.40740158,10.42206427
2023-08-02,58,31.9,62.64,48.14,66.12,0.61,55.1,81.0,25.0495,55.38698538,10.41872425
2023-09-02,81,44.55,87.48,67.23,92.34,0.85,76.95,97.0,24.00158333,68.11521846,7.944321175
2023-10-02,97,53.35,104.76,80.51,110.58,1.02,92.15,169.0,24.19741667,63.32962404,12.84326624
2023-11-02,169,92.95,182.52,140.27,192.66,1.77,160.55,138.0,24.187,62.25228079,12.92194421
2023-12-02,138,75.9,149.04,114.54,157.32,1.45,131.1,146.0,24.85158333,56.08376121,11.52743938
2023-02-13,146,80.3,157.68,121.18,166.44,1.53,138.7,203.0,25.55158346,53.71798488,10.83727992
2023-02-14,203,111.65,219.24,168.49,231.42,2.13,192.85,224.0,24.37033333,57.40482646,11.82984036
2023-02-15,224,123.2,241.92,185.92,255.36,2.35,212.8,199.0,24.70991667,48.78907025,13.42130694
2023-02-16,199,109.45,214.92,165.17,226.86,2.09,189.05,201.0,26.28075038,43.68156992,14.42493975
2023-02-17,201,110.55,217.08,166.83,229.14,2.11,190.95,185.0,26.37450025,40.27203013,13.00037675
2023-02-18,185,101.75,199.8,153.55,210.9,1.94,175.75,191.0,25.2995,43.25820921,11.11301955
2023-02-19,191,105.05,206.28,158.53,217.74,2.01,181.45,183.0,25.62658333,43.12951938,11.50317787
2023-02-20,183,100.65,197.64,151.89,208.62,1.92,173.85,201.0,27.52866692,34.94198263,13.78218628
2023-02-21,201,110.55,217.08,166.83,229.14,2.11,190.95,123.0,27.50575025,36.77937467,14.18364095
2023-02-22,123,67.65,132.84,102.09,140.22,1.29,116.85,172.0,26.4932505,40.28506417,11.9577586
2023-02-23,172,94.6,185.76,142.76,196.08,1.81,163.4,219.0,26.79741667,43.307262,9.327455258
2023-02-24,219,120.45,236.52,181.77,249.66,2.3,208.05,197.0,25.262,69.31992133,8.372478717
2023-02-25,197,108.35,212.76,163.51,224.58,2.07,187.15,208.0,25.31408346,64.45087208,12.13690891
2023-02-26,208,114.4,224.64,172.64,237.12,2.18,197.6,194.0,24.69741667,64.75355583,13.2094647
2023-02-27,194,106.7,209.52,161.02,221.16,2.04,184.3,188.0,26.12866667,46.75092692,13.36923962
2023-02-28,188,103.4,203.04,156.04,214.32,1.97,178.6,214.0,27.26200013,43.8233075,12.92524766
2023-01-03,214,117.7,231.12,177.62,243.96,2.25,203.3,198.0,27.0307505,39.99155338,13.95755699
2023-02-03,198,108.9,213.84,164.34,225.72,2.08,188.1,262.0,27.27241692,41.02073471,13.08768305
2023-03-03,262,144.1,282.96,217.46,298.68,2.75,248.9,86.0,26.91200025,43.52333442,13.04430492
2023-04-03,86,47.3,92.88,71.38,98.04,0.9,81.7,80.0,25.89950013,53.05614296,11.03501364
2023-05-03,80,44.0,86.4,66.4,91.2,0.84,76.0,74.0,26.36408358,50.8147765,11.96972358
2023-06-03,74,40.7,79.92,61.42,84.36,0.78,70.3,62.0,27.90991692,48.00564979,10.1617369
2023-07-03,62,34.1,66.96,51.46,70.68,0.65,58.9,62.0,27.43283371,59.26562475,8.241799217
2023-08-03,62,34.1,66.96,51.46,70.68,0.65,58.9,80.0,28.07866729,61.76411971,9.015008458
2023-09-03,80,44.0,86.4,66.4,91.2,0.84,76.0,116.0,28.95158383,53.99690646,9.969095688
